Estacao,Date,Data2,Day,Hora,Precipitacao,total_precip,TempMaxima,TempMinima,min temp,Temp Comp Media,Umidade Relativa Media
83743,01/06/2005,,,0,,,28.5,,,24.4,79.25
83743,01/06/2005,,,1200,0,,,21.4,,,
83743,02/06/2005,,,0,,,28.3,,,23.74,74
83743,02/06/2005,,,1200,0.5,,,21.2,,,
83743,03/06/2005,,,0,,,29.3,,,24.14,74.25
83743,03/06/2005,,,1200,0,,,20.3,,,
83743,04/06/2005,,,0,,,30.4,,,24.8,69.75
83743,04/06/2005,,,1200,0,,,21.1,,,
83743,05/06/2005,,,0,,,28.6,,,23.78,76
83743,05/06/2005,,,1200,0,,,20.5,,,
83743,06/06/2005,,,0,,,29,,,23.92,72.25
83743,06/06/2005,,,1200,0,,,21,,,
83743,07/06/2005,,,0,,,28.3,,,23.62,69.25
83743,07/06/2005,,,1200,0,,,20.3,,,
83743,08/06/2005,,,0,,,29.5,,,23.82,72.25
83743,08/06/2005,,,1200,0,,,20.1,,,
83743,09/06/2005,,,0,,,30.7,,,24.7,72.5
83743,09/06/2005,,,1200,0,,,20.3,,,
83743,10/06/2005,,,0,,,29.2,,,23.94,70.5
83743,10/06/2005,,,1200,0,,,20.4,,,
83743,11/06/2005,,,0,,,31.2,,,24.56,71.25
83743,11/06/2005,,,1200,0,,,20,,,
83743,12/06/2005,,,0,,,30.8,,,24.9,60.75
83743,12/06/2005,,,1200,0,,,20.3,,,
83743,13/06/2005,,,0,,,32,,,25.4,62.5
83743,13/06/2005,,,1200,0,,,20.5,,,
83743,14/06/2005,,,0,,,33.2,,,26.46,62
83743,14/06/2005,,,1200,0,,,21.6,,,
83743,15/06/2005,,,0,,,32,,,24.86,62.25
83743,15/06/2005,,,1200,0,,,21,,,
83743,16/06/2005,,,0,,,30.1,,,24.64,71.5
83743,16/06/2005,,,1200,0,,,20.9,,,
83743,17/06/2005,,,0,,,32.5,,,25.42,67.75
83743,17/06/2005,,,1200,0,,,21.5,,,
83743,18/06/2005,,,0,,,31.3,,,25.58,67.25
83743,18/06/2005,,,1200,0,,,21.1,,,
83743,19/06/2005,,,0,,,30.2,,,24.46,71.75
83743,19/06/2005,,,1200,0,,,22.1,,,
83743,20/06/2005,,,0,,,27.8,,,23.14,90
83743,20/06/2005,,,1200,0,,,20.7,,,
83743,21/06/2005,,,0,,,23,,,19.58,90.75
83743,21/06/2005,,,1200,36.6,,,18.1,,,
83743,22/06/2005,,,0,,,23.2,,,21.22,67
83743,22/06/2005,,,1200,8,,,17.5,,,
83743,23/06/2005,,,0,,,25.5,,,20.56,76
83743,23/06/2005,,,1200,0,,,17.3,,,
83743,24/06/2005,,,0,,,26.5,,,21.2,74.5
83743,24/06/2005,,,1200,0,,,17.7,,,
83743,25/06/2005,,,0,,,26.3,,,21.18,78.25
83743,25/06/2005,,,1200,0,,,17.8,,,
83743,26/06/2005,,,0,,,27.5,,,21.78,76.25
83743,26/06/2005,,,1200,0,,,17.9,,,
83743,27/06/2005,,,0,,,28.2,,,22.68,67.5
83743,27/06/2005,,,1200,0,,,18.2,,,
83743,28/06/2005,,,0,,,29.5,,,24.16,70.25
83743,28/06/2005,,,1200,0,,,19.5,,,
83743,29/06/2005,,,0,,,28.4,,,24.88,74
83743,29/06/2005,,,1200,0,,,22.1,,,
83743,30/06/2005,,,0,,,31.5,,,25.24,69
83743,30/06/2005,,,1200,0,,,21.5,,,
83743,01/07/2005,,,0,,,30,,,24.2,76.5
83743,01/07/2005,,,1200,0,,,21.6,,,
83743,02/07/2005,,,0,,,31,,,25.08,71.75
83743,02/07/2005,,,1200,0,,,20.9,,,
83743,03/07/2005,,,0,,,32.6,,,25.54,66
83743,03/07/2005,,,1200,0,,,21.1,,,
83743,04/07/2005,,,0,,,31.5,,,25.14,67.75
83743,04/07/2005,,,1200,0,,,20.6,,,
83743,05/07/2005,,,0,,,31.6,,,24.98,67
83743,05/07/2005,,,1200,0,,,20.9,,,
83743,06/07/2005,,,0,,,24.8,,,21,87.25
83743,06/07/2005,,,1200,0.7,,,19,,,
83743,07/07/2005,,,0,,,19.8,,,17.78,87
83743,07/07/2005,,,1200,21.2,,,16.5,,,
83743,08/07/2005,,,0,,,22.3,,,18.54,82.25
83743,08/07/2005,,,1200,20.6,,,16.1,,,
83743,09/07/2005,,,0,,,22.7,,,18.16,78.5
83743,09/07/2005,,,1200,2,,,14.9,,,
83743,10/07/2005,,,0,,,22.3,,,19.38,79.25
83743,10/07/2005,,,1200,0,,,16.1,,,
83743,11/07/2005,,,0,,,26,,,20.74,77.25
83743,11/07/2005,,,1200,0.2,,,17.3,,,
83743,12/07/2005,,,0,,,27,,,21.3,77.5
83743,12/07/2005,,,1200,0,,,17.7,,,
83743,13/07/2005,,,0,,,26.8,,,22,72.5
83743,13/07/2005,,,1200,0,,,18.6,,,
83743,14/07/2005,,,0,,,26.8,,,21.7,70.5
83743,14/07/2005,,,1200,0,,,18.7,,,
83743,15/07/2005,,,0,,,27.6,,,21.86,68.75
83743,15/07/2005,,,1200,0,,,17.5,,,
83743,16/07/2005,,,0,,,32.2,,,24.58,63
83743,16/07/2005,,,1200,0,,,18.5,,,
83743,17/07/2005,,,0,,,33.7,,,26.62,52.25
83743,17/07/2005,,,1200,0,,,21,,,
83743,18/07/2005,,,0,,,27.5,,,21.84,80.75
83743,18/07/2005,,,1200,0,,,19.9,,,
83743,19/07/2005,,,0,,,20.4,,,18.04,85.75
83743,19/07/2005,,,1200,15.2,,,16.5,,,
83743,20/07/2005,,,0,,,19.7,,,18.1,87.5
83743,20/07/2005,,,1200,18.8,,,16.5,,,
83743,21/07/2005,,,0,,,27,,,21.54,74.5
83743,21/07/2005,,,1200,2,,,17.6,,,
83743,22/07/2005,,,0,,,29.1,,,22.9,71.75
83743,22/07/2005,,,1200,0,,,18.3,,,
83743,23/07/2005,,,0,,,29.6,,,23.88,72.75
83743,23/07/2005,,,1200,0,,,19.2,,,
83743,24/07/2005,,,0,,,29.9,,,23.78,78
83743,24/07/2005,,,1200,0,,,20.3,,,
83743,25/07/2005,,,0,,,28,,,23.24,78.75
83743,25/07/2005,,,1200,0,,,21.3,,,
83743,26/07/2005,,,0,,,22.5,,,20.68,73.75
83743,26/07/2005,,,1200,0,,,19.9,,,
83743,27/07/2005,,,0,,,22.4,,,20.74,77.5
83743,27/07/2005,,,1200,0,,,19.5,,,
83743,28/07/2005,,,0,,,26.4,,,21.44,77
83743,28/07/2005,,,1200,0,,,18.3,,,
83743,29/07/2005,,,0,,,28.2,,,22.44,77.75
83743,29/07/2005,,,1200,0,,,18.6,,,
83743,30/07/2005,,,0,,,27.9,,,21.66,78.25
83743,30/07/2005,,,1200,0,,,18.3,,,
83743,31/07/2005,,,0,,,30.6,,,23.72,67.75
83743,31/07/2005,,,1200,0,,,19.3,,,
83743,01/08/2005,,,0,,,31,,,24.26,63.75
83743,01/08/2005,,,1200,0,,,19.6,,,
83743,02/08/2005,,,0,,,29.3,,,23.5,60.75
83743,02/08/2005,,,1200,0,,,19.3,,,
83743,03/08/2005,,,0,,,30.7,,,23.98,64.75
83743,03/08/2005,,,1200,0,,,19.2,,,
83743,04/08/2005,,,0,,,30.8,,,23.96,62.25
83743,04/08/2005,,,1200,0,,,19.2,,,
83743,05/08/2005,,,0,,,31.2,,,24.18,68.5
83743,05/08/2005,,,1200,0,,,19.8,,,
83743,06/08/2005,,,0,,,31.3,,,23.76,67.75
83743,06/08/2005,,,1200,0,,,19.1,,,
83743,07/08/2005,,,0,,,31.2,,,23.64,72.25
83743,07/08/2005,,,1200,0,,,19,,,
83743,08/08/2005,,,0,,,30.2,,,23.7,73.75
83743,08/08/2005,,,1200,0,,,20.2,,,
83743,09/08/2005,,,0,,,28.2,,,23.54,77.75
83743,09/08/2005,,,1200,0,,,21.4,,,
83743,10/08/2005,,,0,,,32.4,,,24.34,62.75
83743,10/08/2005,,,1200,0,,,20.7,,,
83743,11/08/2005,,,0,,,23.8,,,22.3,67.25
83743,11/08/2005,,,1200,0,,,21.1,,,
83743,12/08/2005,,,0,,,27.4,,,22.16,75
83743,12/08/2005,,,1200,0,,,19.5,,,
83743,13/08/2005,,,0,,,26.2,,,22.98,81.5
83743,13/08/2005,,,1200,0,,,20.3,,,
83743,14/08/2005,,,0,,,29,,,24.5,81.25
83743,14/08/2005,,,1200,0,,,21.1,,,
83743,15/08/2005,,,0,,,31.3,,,24.94,75.5
83743,15/08/2005,,,1200,0,,,21.1,,,
83743,16/08/2005,,,0,,,30.2,,,24.98,70.5
83743,16/08/2005,,,1200,0,,,22.1,,,
83743,17/08/2005,,,0,,,32,,,25.52,68
83743,17/08/2005,,,1200,0,,,21.1,,,
83743,18/08/2005,,,0,,,33.5,,,25.58,67.5
83743,18/08/2005,,,1200,0,,,21.5,,,
83743,19/08/2005,,,0,,,28.2,,,23.98,77
83743,19/08/2005,,,1200,0,,,21.3,,,
83743,20/08/2005,,,0,,,28.9,,,24.3,77
83743,20/08/2005,,,1200,0,,,22.9,,,
83743,21/08/2005,,,0,,,29.3,,,24.26,73.5
83743,21/08/2005,,,1200,0,,,21,,,
83743,22/08/2005,,,0,,,34,,,25.78,58.5
83743,22/08/2005,,,1200,0,,,20.1,,,
83743,23/08/2005,,,0,,,35,,,26.58,50.75
83743,23/08/2005,,,1200,0,,,21.1,,,
83743,24/08/2005,,,0,,,36.2,,,27.78,52.5
83743,24/08/2005,,,1200,0,,,22.1,,,
83743,25/08/2005,,,0,,,27.8,,,22.16,78.5
83743,25/08/2005,,,1200,0,,,19.2,,,
83743,26/08/2005,,,0,,,24,,,21.34,81.5
83743,26/08/2005,,,1200,5.2,,,18.6,,,
83743,27/08/2005,,,0,,,29.6,,,24.44,79.5
83743,27/08/2005,,,1200,0,,,20.1,,,
83743,28/08/2005,,,0,,,35.1,,,27.72,60.75
83743,28/08/2005,,,1200,0.5,,,21.7,,,
83743,29/08/2005,,,0,,,38,,,29.82,54.25
83743,29/08/2005,,,1200,0,,,23.9,,,
83743,30/08/2005,,,0,,,38.9,,,31.04,54.75
83743,30/08/2005,,,1200,0,,,25.4,,,
83743,31/08/2005,,,0,,,33.2,,,27.68,70.25
83743,31/08/2005,,,1200,0,,,25.3,,,
83743,01/09/2005,,,0,,,31.7,,,27.1,72
83743,01/09/2005,,,1200,0,,,24.3,,,
83743,02/09/2005,,,0,,,27,,,23.58,81.75
83743,02/09/2005,,,1200,1.9,,,22.3,,,
83743,03/09/2005,,,0,,,25.7,,,23.02,72.5
83743,03/09/2005,,,1200,0,,,21,,,
83743,04/09/2005,,,0,,,31.5,,,25.4,73.5
83743,04/09/2005,,,1200,0,,,20.5,,,
83743,05/09/2005,,,0,,,32.9,,,26.4,60
83743,05/09/2005,,,1200,0,,,22.5,,,
83743,06/09/2005,,,0,,,26,,,22.36,83.5
83743,06/09/2005,,,1200,0,,,19.8,,,
83743,07/09/2005,,,0,,,20.7,,,19.5,92.25
83743,07/09/2005,,,1200,18.6,,,18.7,,,
83743,08/09/2005,,,0,,,23.2,,,20.98,80.5
83743,08/09/2005,,,1200,7.1,,,18.7,,,
83743,09/09/2005,,,0,,,28.4,,,23.06,70.75
83743,09/09/2005,,,1200,0,,,19.5,,,
83743,10/09/2005,,,0,,,34.6,,,25.68,62.25
83743,10/09/2005,,,1200,0,,,19.3,,,
83743,11/09/2005,,,0,,,35.7,,,28.06,57
83743,11/09/2005,,,1200,0,,,21.3,,,
83743,12/09/2005,,,0,,,30.8,,,25.64,66
83743,12/09/2005,,,1200,0,,,23.4,,,
83743,13/09/2005,,,0,,,23.9,,,20.68,91.5
83743,13/09/2005,,,1200,1.8,,,19,,,
83743,14/09/2005,,,0,,,21.6,,,19.86,82.75
83743,14/09/2005,,,1200,28.8,,,18.6,,,
83743,15/09/2005,,,0,,,27.5,,,23.24,76.25
83743,15/09/2005,,,1200,0.5,,,19,,,
83743,16/09/2005,,,0,,,30.9,,,24.52,76.25
83743,16/09/2005,,,1200,0,,,21.2,,,
83743,17/09/2005,,,0,,,23.9,,,21.4,83
83743,17/09/2005,,,1200,3.2,,,20.1,,,
83743,18/09/2005,,,0,,,24.4,,,21.22,83.25
83743,18/09/2005,,,1200,4.3,,,19.1,,,
83743,19/09/2005,,,0,,,28,,,23.8,74.75
83743,19/09/2005,,,1200,4.3,,,19.5,,,
83743,20/09/2005,,,0,,,27.5,,,23.26,68.75
83743,20/09/2005,,,1200,0,,,21.5,,,
83743,21/09/2005,,,0,,,25.5,,,22.02,79.25
83743,21/09/2005,,,1200,0,,,20,,,
83743,22/09/2005,,,0,,,26.3,,,22.46,75.25
83743,22/09/2005,,,1200,0.8,,,19.3,,,
83743,23/09/2005,,,0,,,24.7,,,21.84,78.25
83743,23/09/2005,,,1200,0,,,20.1,,,
83743,24/09/2005,,,0,,,28.2,,,23.62,75.75
83743,24/09/2005,,,1200,15,,,19.7,,,
83743,25/09/2005,,,0,,,26.2,,,23.3,85
83743,25/09/2005,,,1200,0,,,21.1,,,
83743,26/09/2005,,,0,,,23.7,,,21.34,88.25
83743,26/09/2005,,,1200,11.8,,,19.3,,,
83743,27/09/2005,,,0,,,20.2,,,18.46,91
83743,27/09/2005,,,1200,9.3,,,17.3,,,
83743,28/09/2005,,,0,,,23.2,,,20.14,80
83743,28/09/2005,,,1200,22.2,,,17.1,,,
83743,29/09/2005,,,0,,,24,,,20.86,73.75
83743,29/09/2005,,,1200,0,,,17.3,,,
83743,30/09/2005,,,0,,,27,,,22.06,68.75
83743,30/09/2005,,,1200,0,,,17.7,,,
83743,01/10/2005,,,0,,,30.3,,,23.6,68.25
83743,01/10/2005,,,1200,0,,,17.9,,,
83743,02/10/2005,,,0,,,25,,,22.92,82
83743,02/10/2005,,,1200,0,,,21.3,,,
83743,03/10/2005,,,0,,,28.8,,,23.96,74.25
83743,03/10/2005,,,1200,0.7,,,20.4,,,
83743,04/10/2005,,,0,,,34.7,,,26.98,62.25
83743,04/10/2005,,,1200,0,,,20.6,,,
83743,05/10/2005,,,0,,,34.4,,,27.8,64.75
83743,05/10/2005,,,1200,0,,,23.2,,,
83743,06/10/2005,,,0,,,29.5,,,25.92,72.75
83743,06/10/2005,,,1200,0,,,23.2,,,
83743,07/10/2005,,,0,,,28.3,,,25.3,82
83743,07/10/2005,,,1200,0,,,23.3,,,
83743,08/10/2005,,,0,,,33.6,,,27.84,72.25
83743,08/10/2005,,,1200,0,,,23.4,,,
83743,09/10/2005,,,0,,,33.4,,,26.9,72.5
83743,09/10/2005,,,1200,0,,,23.8,,,
83743,10/10/2005,,,0,,,28.3,,,24.8,78.25
83743,10/10/2005,,,1200,0,,,23.1,,,
83743,11/10/2005,,,0,,,30.3,,,25.32,76.25
83743,11/10/2005,,,1200,0.6,,,21.5,,,
83743,12/10/2005,,,0,,,32,,,27.98,70.25
83743,12/10/2005,,,1200,0,,,24.2,,,
83743,13/10/2005,,,0,,,37.5,,,30.28,58.5
83743,13/10/2005,,,1200,0,,,24.1,,,
83743,14/10/2005,,,0,,,40.7,,,30.72,57.75
83743,14/10/2005,,,1200,0,,,26.1,,,
83743,15/10/2005,,,0,,,28.4,,,25.92,76.25
83743,15/10/2005,,,1200,0,,,24.2,,,
83743,16/10/2005,,,0,,,30.5,,,26.58,75.5
83743,16/10/2005,,,1200,0,,,23.4,,,
83743,17/10/2005,,,0,,,35.6,,,29.06,62.75
83743,17/10/2005,,,1200,0,,,25.2,,,
83743,18/10/2005,,,0,,,32.2,,,26.92,71.5
83743,18/10/2005,,,1200,0,,,24,,,
83743,19/10/2005,,,0,,,24.6,,,22.08,85.25
83743,19/10/2005,,,1200,3.2,,,21,,,
83743,20/10/2005,,,0,,,28.5,,,24.02,78.25
83743,20/10/2005,,,1200,5,,,20.4,,,
83743,21/10/2005,,,0,,,33.3,,,27.7,66
83743,21/10/2005,,,1200,0,,,22.1,,,
83743,22/10/2005,,,0,,,31.7,,,27.56,70.5
83743,22/10/2005,,,1200,0,,,25.2,,,
83743,23/10/2005,,,0,,,33.2,,,28.1,63.25
83743,23/10/2005,,,1200,0.3,,,25.3,,,
83743,24/10/2005,,,0,,,29.5,,,25.32,84.5
83743,24/10/2005,,,1200,45.3,,,21.7,,,
83743,25/10/2005,,,0,,,34.3,,,28.22,69.25
83743,25/10/2005,,,1200,0,,,23.4,,,
83743,26/10/2005,,,0,,,36.8,,,29.44,65.25
83743,26/10/2005,,,1200,0,,,26.3,,,
83743,27/10/2005,,,0,,,29.8,,,26.74,76.5
83743,27/10/2005,,,1200,0,,,25,,,
83743,28/10/2005,,,0,,,35.8,,,27.62,73.5
83743,28/10/2005,,,1200,0,,,23.8,,,
83743,29/10/2005,,,0,,,27.6,,,24.94,80.5
83743,29/10/2005,,,1200,58.5,,,22.4,,,
83743,30/10/2005,,,0,,,24.6,,,22.06,82.75
83743,30/10/2005,,,1200,13.7,,,20.2,,,
83743,31/10/2005,,,0,,,24.7,,,22.36,85
83743,31/10/2005,,,1200,2.5,,,20.7,,,
83743,01/11/2005,,,0,,,25.2,,,22.78,80.75
83743,01/11/2005,,,1200,7.8,,,21,,,
83743,02/11/2005,,,0,,,25,,,22.36,84.25
83743,02/11/2005,,,1200,1.4,,,20.9,,,
83743,03/11/2005,,,0,,,27.6,,,23.36,76.25
83743,03/11/2005,,,1200,25,,,20.2,,,
83743,04/11/2005,,,0,,,29.5,,,24.82,77.25
83743,04/11/2005,,,1200,0.2,,,20.8,,,
83743,05/11/2005,,,0,,,30.3,,,26.4,72.25
83743,05/11/2005,,,1200,0.6,,,22.5,,,
83743,06/11/2005,,,0,,,30.3,,,26.02,77.75
83743,06/11/2005,,,1200,0,,,23.4,,,
83743,07/11/2005,,,0,,,30.2,,,25.18,78
83743,07/11/2005,,,1200,0,,,21.3,,,
83743,08/11/2005,,,0,,,24.5,,,22.18,83
83743,08/11/2005,,,1200,5.7,,,20.5,,,
83743,09/11/2005,,,0,,,25.4,,,21.9,72.25
83743,09/11/2005,,,1200,7,,,18.9,,,
83743,10/11/2005,,,0,,,22.5,,,20.82,77.5
83743,10/11/2005,,,1200,0,,,19.1,,,
83743,11/11/2005,,,0,,,23.8,,,20.78,74.75
83743,11/11/2005,,,1200,5.2,,,18,,,
83743,12/11/2005,,,0,,,27.2,,,22.98,69.75
83743,12/11/2005,,,1200,0.3,,,19.9,,,
83743,13/11/2005,,,0,,,30.3,,,24.34,61.25
83743,13/11/2005,,,1200,0.2,,,19.3,,,
83743,14/11/2005,,,0,,,32.5,,,25.86,63.75
83743,14/11/2005,,,1200,0,,,20.7,,,
83743,15/11/2005,,,0,,,32.3,,,26.58,65
83743,15/11/2005,,,1200,0,,,22,,,
83743,16/11/2005,,,0,,,36.4,,,28.82,62.25
83743,16/11/2005,,,1200,0,,,22.5,,,
83743,17/11/2005,,,0,,,34.2,,,28.36,67.25
83743,17/11/2005,,,1200,0,,,24.3,,,
83743,18/11/2005,,,0,,,32.5,,,27.02,74
83743,18/11/2005,,,1200,0,,,24,,,
83743,19/11/2005,,,0,,,38.6,,,29.38,71.25
83743,19/11/2005,,,1200,0,,,24.4,,,
83743,20/11/2005,,,0,,,27.5,,,24.88,82.5
83743,20/11/2005,,,1200,13.1,,,23.8,,,
83743,21/11/2005,,,0,,,29.2,,,24.86,71.25
83743,21/11/2005,,,1200,6.6,,,21.8,,,
83743,22/11/2005,,,0,,,31.2,,,26.1,69
83743,22/11/2005,,,1200,0,,,22.2,,,
83743,23/11/2005,,,0,,,33.3,,,28,67
83743,23/11/2005,,,1200,0,,,23.1,,,
83743,24/11/2005,,,0,,,38.7,,,31.68,59.25
83743,24/11/2005,,,1200,0,,,25.2,,,
83743,25/11/2005,,,0,,,32.2,,,28.06,76
83743,25/11/2005,,,1200,0,,,25.9,,,
83743,26/11/2005,,,0,,,26.5,,,23.58,70.75
83743,26/11/2005,,,1200,77.4,,,21.8,,,
83743,27/11/2005,,,0,,,28,,,23.66,62.75
83743,27/11/2005,,,1200,0,,,19.5,,,
83743,28/11/2005,,,0,,,28.6,,,24.58,62.5
83743,28/11/2005,,,1200,0,,,20.5,,,
83743,29/11/2005,,,0,,,34.3,,,28.86,58.5
83743,29/11/2005,,,1200,0,,,22.4,,,
83743,30/11/2005,,,0,,,38.7,,,30.82,55.5
83743,30/11/2005,,,1200,0,,,24.7,,,
83743,01/12/2005,,,0,,,35.8,,,30.28,63.25
83743,01/12/2005,,,1200,0.3,,,26.7,,,
83743,02/12/2005,,,0,,,28.9,,,23.74,88.25
83743,02/12/2005,,,1200,0.2,,,21,,,
83743,03/12/2005,,,0,,,27,,,22.48,70.25
83743,03/12/2005,,,1200,33.5,,,19.2,,,
83743,04/12/2005,,,0,,,28.5,,,23.3,60.25
83743,04/12/2005,,,1200,0,,,19,,,
83743,05/12/2005,,,0,,,35.8,,,28.12,56.25
83743,05/12/2005,,,1200,0,,,20.3,,,
83743,06/12/2005,,,0,,,35.3,,,28.54,72.5
83743,06/12/2005,,,1200,0,,,24.8,,,
83743,07/12/2005,,,0,,,27.4,,,23.76,61.75
83743,07/12/2005,,,1200,8.5,,,21.9,,,
83743,08/12/2005,,,0,,,25.3,,,22.66,75.75
83743,08/12/2005,,,1200,0.9,,,21,,,
83743,09/12/2005,,,0,,,30,,,24.42,72.5
83743,09/12/2005,,,1200,0.7,,,19.8,,,
83743,10/12/2005,,,0,,,36.8,,,28.06,74.25
83743,10/12/2005,,,1200,0,,,23.1,,,
83743,11/12/2005,,,0,,,26.1,,,22.6,90.5
83743,11/12/2005,,,1200,46.7,,,21.1,,,
83743,12/12/2005,,,0,,,22.5,,,21.68,89.25
83743,12/12/2005,,,1200,16.3,,,20.9,,,
83743,13/12/2005,,,0,,,28.2,,,24.06,78
83743,13/12/2005,,,1200,8.9,,,20.3,,,
83743,14/12/2005,,,0,,,27,,,23.62,79.75
83743,14/12/2005,,,1200,1,,,21.1,,,
83743,15/12/2005,,,0,,,29.5,,,25.24,69.75
83743,15/12/2005,,,1200,0.6,,,21.7,,,
83743,16/12/2005,,,0,,,32.2,,,26.82,72.5
83743,16/12/2005,,,1200,0,,,22,,,
83743,17/12/2005,,,0,,,38,,,30.88,49.5
83743,17/12/2005,,,1200,0,,,22.2,,,
83743,18/12/2005,,,0,,,37.3,,,28.76,70.25
83743,18/12/2005,,,1200,0,,,25.3,,,
83743,19/12/2005,,,0,,,33.7,,,27.9,62.75
83743,19/12/2005,,,1200,8.6,,,23.8,,,
83743,20/12/2005,,,0,,,40,,,29.18,63
83743,20/12/2005,,,1200,0,,,24.3,,,
83743,21/12/2005,,,0,,,29,,,26.4,82.5
83743,21/12/2005,,,1200,8,,,24.4,,,
83743,22/12/2005,,,0,,,33.8,,,28.68,71.5
83743,22/12/2005,,,1200,0,,,24.9,,,
83743,23/12/2005,,,0,,,36,,,30.42,62.25
83743,23/12/2005,,,1200,0,,,25.5,,,
83743,24/12/2005,,,0,,,38,,,31.22,58.5
83743,24/12/2005,,,1200,0,,,26.3,,,
83743,25/12/2005,,,0,,,29.7,,,24.38,87.25
83743,25/12/2005,,,1200,17.6,,,21.8,,,
83743,26/12/2005,,,0,,,29.2,,,24.92,75.25
83743,26/12/2005,,,1200,31.3,,,21.6,,,
83743,27/12/2005,,,0,,,29.4,,,25.58,64
83743,27/12/2005,,,1200,0,,,21.5,,,
83743,28/12/2005,,,0,,,30.9,,,26.16,62
83743,28/12/2005,,,1200,0,,,22.2,,,
83743,29/12/2005,,,0,,,29.8,,,25.94,67.25
83743,29/12/2005,,,1200,0,,,22.5,,,
83743,30/12/2005,,,0,,,33.6,,,28.54,62.5
83743,30/12/2005,,,1200,0,,,22.8,,,
83743,31/12/2005,,,0,,,38.9,,,30.3,60.25
83743,31/12/2005,,,1200,0,,,25.6,,,
83743,01/01/2006,,,0,,,37,,,28.12,76
83743,01/01/2006,,,1200,0.1,,,24.8,,,
83743,02/01/2006,,,0,,,28.4,,,26,82.75
83743,02/01/2006,,,1200,17.1,,,24.2,,,
83743,03/01/2006,,,0,,,30.2,,,26.62,76
83743,03/01/2006,,,1200,8.2,,,24.5,,,
83743,04/01/2006,,,0,,,32,,,25.78,82.25
83743,04/01/2006,,,1200,0.1,,,23.1,,,
83743,05/01/2006,,,0,,,25.4,,,23.62,89.25
83743,05/01/2006,,,1200,46.7,,,21.7,,,
83743,06/01/2006,,,0,,,26.1,,,24.32,89.5
83743,06/01/2006,,,1200,5.5,,,22.5,,,
83743,07/01/2006,,,0,,,31.4,,,26.6,74.25
83743,07/01/2006,,,1200,3.1,,,22,,,
83743,08/01/2006,,,0,,,34,,,28.4,66.5
83743,08/01/2006,,,1200,0,,,24.4,,,
83743,09/01/2006,,,0,,,37,,,30.02,59.25
83743,09/01/2006,,,1200,0,,,24.7,,,
83743,10/01/2006,,,0,,,35.7,,,29.1,58.5
83743,10/01/2006,,,1200,0,,,24.6,,,
83743,11/01/2006,,,0,,,35.1,,,29.14,61.5
83743,11/01/2006,,,1200,0,,,24.7,,,
83743,12/01/2006,,,0,,,36.1,,,29.34,59.75
83743,12/01/2006,,,1200,0,,,25,,,
83743,13/01/2006,,,0,,,36.2,,,29.66,63.5
83743,13/01/2006,,,1200,0,,,25.3,,,
83743,14/01/2006,,,0,,,35.2,,,29.3,62
83743,14/01/2006,,,1200,0,,,25.3,,,
83743,15/01/2006,,,0,,,35,,,29.06,59.25
83743,15/01/2006,,,1200,0,,,25.4,,,
83743,16/01/2006,,,0,,,35.5,,,28.9,55.5
83743,16/01/2006,,,1200,0,,,22.3,,,
83743,17/01/2006,,,0,,,36,,,29.18,59.5
83743,17/01/2006,,,1200,0,,,24.7,,,
83743,18/01/2006,,,0,,,35.4,,,29.02,61
83743,18/01/2006,,,1200,0,,,24.2,,,
83743,19/01/2006,,,0,,,35.9,,,29.28,57.75
83743,19/01/2006,,,1200,0,,,24.1,,,
83743,20/01/2006,,,0,,,36.4,,,30.36,56.5
83743,20/01/2006,,,1200,0,,,25.5,,,
83743,21/01/2006,,,0,,,37,,,30.88,57
83743,21/01/2006,,,1200,0,,,25,,,
83743,22/01/2006,,,0,,,39.5,,,32,52
83743,22/01/2006,,,1200,0,,,26.5,,,
83743,23/01/2006,,,0,,,35.8,,,30.08,60.5
83743,23/01/2006,,,1200,0,,,26.3,,,
83743,24/01/2006,,,0,,,39.2,,,31.12,58.75
83743,24/01/2006,,,1200,0,,,26.5,,,
83743,25/01/2006,,,0,,,40.2,,,31.98,54.25
83743,25/01/2006,,,1200,3.9,,,25.9,,,
83743,26/01/2006,,,0,,,35.5,,,29.16,74
83743,26/01/2006,,,1200,4.5,,,24.9,,,
83743,27/01/2006,,,0,,,32.5,,,26.34,84.75
83743,27/01/2006,,,1200,0.6,,,23.3,,,
83743,28/01/2006,,,0,,,30.9,,,26.5,78
83743,28/01/2006,,,1200,103,,,23.1,,,
83743,29/01/2006,,,0,,,31.2,,,25.94,83
83743,29/01/2006,,,1200,0.3,,,23.1,,,
83743,30/01/2006,,,0,,,31.5,,,26.72,74.25
83743,30/01/2006,,,1200,32,,,22.9,,,
83743,31/01/2006,,,0,,,32.7,,,26.38,82.75
83743,31/01/2006,,,1200,0,,,23.2,,,
83743,01/02/2006,,,0,,,28.6,,,25.56,82.25
83743,01/02/2006,,,1200,23,,,23.2,,,
83743,02/02/2006,,,0,,,30.7,,,27,78.25
83743,02/02/2006,,,1200,3.1,,,24.2,,,
83743,03/02/2006,,,0,,,35.3,,,29.7,64
83743,03/02/2006,,,1200,0,,,24.4,,,
83743,04/02/2006,,,0,,,36.8,,,30.24,61
83743,04/02/2006,,,1200,0,,,25.2,,,
83743,05/02/2006,,,0,,,39.5,,,30.98,62
83743,05/02/2006,,,1200,0,,,25.2,,,
83743,06/02/2006,,,0,,,40.6,,,32.6,51.75
